evaluations raw_y
108 3.9589371366
190 1.1962880526
3295 1.7016308767
5000 8.0683424902
evaluations raw_y
1 6.6097098912
34 4.9948104944
42 4.8741528272
63 4.5189685590
492 2.8808881270
1806 2.8452526962
1841 2.3783876072
2458 2.2570461879
3608 2.1166397255
3761 1.7641780977
4167 1.6519771065
4241 1.4951270065
4309 1.4472017688
4379 1.3054844861
4500 1.0787275942
4521 0.9794723327
4634 0.9341027194
4687 0.9190863121
4725 0.8939373872
4750 0.8898439274
4773 0.8820607630
4789 0.8682366369
4805 0.8594139609
4836 0.8525015895
4852 0.8440354027
4868 0.8164503320
4879 0.7978109281
4915 0.7921313479
4937 0.7411536828
5000 0.7286015660
evaluations raw_y
1 13.8383668295
7 9.8770628622
26 8.6631142223
29 5.6491865718
177 4.3697599125
315 4.1167764025
1033 3.9473184012
1392 2.1022693205
2023 2.2918100418
5000 17.2722714792
evaluations raw_y
1 21.5815203249
2 10.2084103938
11 4.3735526204
60 3.0136194133
2088 2.9994409081
2121 2.7882913316
2307 2.3161701584
5000 12.2448757220
evaluations raw_y
1 23.4737757186
2 12.5372040006
4 7.9105259487
18 7.6121558731
67 6.1355110110
141 6.1242317351
165 3.4698232535
249 2.9623093978
549 2.4182578079
3371 1.6008957191
3680 1.5995166462
3764 1.5630209399
4082 1.5537609786
4147 1.5540230829
4226 1.5485863194
4290 1.5465140837
4505 1.5468609051
5000 1.5535294127
evaluations raw_y
1 29.3135888967
2 21.5353838143
4 12.1732131768
6 6.5828567543
14 6.1131167334
86 4.5546865868
94 4.1483124683
426 3.8900885065
1809 3.2310445227
2437 1.9656084942
5000 13.2727842428
evaluations raw_y
1 28.0701236344
2 6.7417409886
34 6.0817724503
215 4.7133630137
220 3.8791112623
397 3.7206721865
518 3.4704766301
1495 2.9571788010
2035 2.6775613110
2482 2.6832696852
4543 1.5872470344
4975 1.5711341080
5000 2.3154015531
evaluations raw_y
1 12.5635096231
6 3.6023121589
473 3.1676403635
1109 2.7768430505
1374 2.6866249920
2627 2.4804260493
4813 2.3950548322
5000 19.1981609274
evaluations raw_y
1 15.8643892040
2 7.1440348497
46 4.4612342282
174 4.3882896379
177 3.2603531944
742 3.3422028346
1272 2.6700799496
1444 2.5326768748
1788 2.0003220694
3768 1.4667263611
5000 25.3831001720
evaluations raw_y
1 14.3689929286
3 5.5504318651
5 6.5722111026
10 5.1803694004
192 4.2448968851
382 3.0120951521
458 2.2399357127
2631 1.9476668090
5000 15.2133416286
evaluations raw_y
1 17.4933874623
2 16.5977002509
3 15.2765056113
4 7.3347140642
44 6.8170891117
46 6.6000134987
52 6.1827280094
62 4.3542728621
175 3.5590446531
478 3.2129451438
817 3.0220324589
4352 2.5654427011
4427 2.5640682517
4456 2.4090630287
4546 2.3296803635
4549 1.5492187730
4790 1.0911696506
4862 1.0631691045
4907 0.9460714888
5000 1.7658864228
evaluations raw_y
1 6.9944606567
10 5.0004680877
239 4.7513526387
449 4.3323618683
519 2.8883368662
942 2.4487360317
1107 2.3568368517
2697 2.0473478613
5000 10.6878543003
